VOR_Picker,VOR_Lines,Date
455,13,3/3/2006
498,14,3/3/2006
515,23,3/3/2006
282,27,3/3/2006
468,25,3/3/2006
458,33,3/3/2006
116,8,3/3/2006
116,7,3/3/2006
515,25,3/3/2006
498,25,3/3/2006
468,25,3/3/2006
469,41,3/3/2006
437,25,3/3/2006
455,4,3/3/2006
515,26,3/3/2006
282,50,3/3/2006
498,26,3/3/2006
468,50,3/3/2006
140,26,3/3/2006
458,33,3/3/2006
469,50,3/3/2006
116,5,3/3/2006
116,7,3/3/2006
51,5,3/3/2006
116,8,3/3/2006
116,151,3/3/2006
203,9,3/3/2006
203,16,3/3/2006
468,18,3/3/2006
8006,25,3/3/2006
282,27,3/3/2006
515,10,3/3/2006
116,15,3/3/2006
116,2,3/3/2006
446,13,3/3/2006
437,17,3/3/2006
446,30,3/3/2006
446,30,3/3/2006
437,33,3/3/2006
446,16,3/3/2006
8006,30,3/3/2006
262,2,3/3/2006
140,14,3/3/2006
469,36,3/3/2006
8006,36,3/3/2006
116,27,2/21/2006
116,94,2/21/2006
468,24,2/21/2006
116,18,2/21/2006
116,2,2/21/2006
165,12,2/21/2006
262,50,2/21/2006
449,17,2/21/2006
116,16,2/21/2006
116,3,2/21/2006
468,20,2/21/2006
498,25,2/21/2006
449,27,2/21/2006
468,37,2/21/2006
469,24,2/21/2006
282,22,2/21/2006
515,25,2/21/2006
116,19,2/21/2006
116,1,2/21/2006
458,25,2/21/2006
282,25,2/21/2006
262,25,2/21/2006
140,13,2/21/2006
515,27,2/21/2006
469,27,2/21/2006
498,28,2/21/2006
282,55,2/21/2006
469,41,2/21/2006
468,56,2/21/2006
116,18,2/21/2006
116,6,2/21/2006
140,55,2/21/2006
449,26,2/21/2006
269,27,2/21/2006
262,25,2/21/2006
515,50,2/21/2006
468,26,2/21/2006
437,28,2/21/2006
262,25,2/21/2006
437,25,2/21/2006
449,8,2/21/2006
449,27,2/21/2006
269,25,2/21/2006
458,38,2/21/2006
468,22,2/21/2006
262,52,2/21/2006
51,7,2/21/2006
437,27,2/21/2006
515,52,2/21/2006
269,25,2/21/2006
498,25,2/21/2006
437,25,2/21/2006
455,26,2/21/2006
116,1,2/21/2006
203,2,2/21/2006
116,24,2/21/2006
498,29,2/21/2006
469,25,2/21/2006
116,2,2/21/2006
203,1,2/21/2006
269,25,2/21/2006
469,22,2/21/2006
449,29,2/21/2006
498,25,2/21/2006
468,21,2/21/2006
455,19,2/21/2006
437,25,2/21/2006
458,24,2/21/2006
268,5,2/21/2006
498,19,2/21/2006
437,25,2/21/2006
51,4,2/21/2006
116,2,2/21/2006
116,4,2/21/2006
449,19,2/21/2006
468,25,2/21/2006
498,23,2/21/2006
458,14,2/21/2006
437,26,2/21/2006
51,3,2/21/2006
458,6,2/21/2006
515,15,2/21/2006
116,17,2/21/2006
116,2,2/21/2006
468,26,2/21/2006
262,28,2/21/2006
455,14,2/21/2006
498,27,2/21/2006
437,29,2/21/2006
458,33,2/21/2006
282,30,2/21/2006
269,24,2/21/2006
446,30,2/21/2006
116,19,2/21/2006
269,27,2/21/2006
116,20,2/22/2006
116,132,2/22/2006
468,25,2/22/2006
513,1,2/22/2006
449,28,2/22/2006
268,2,2/22/2006
116,8,2/22/2006
116,46,2/22/2006
437,27,2/22/2006
116,20,2/22/2006
458,32,2/22/2006
449,27,2/22/2006
515,31,2/22/2006
116,8,2/22/2006
449,25,2/22/2006
469,26,2/22/2006
515,29,2/22/2006
469,52,2/22/2006
8005,17,2/22/2006
515,27,2/22/2006
498,26,2/22/2006
437,25,2/22/2006
116,22,2/22/2006
437,31,2/22/2006
498,25,2/22/2006
469,52,2/22/2006
116,12,2/22/2006
449,25,2/22/2006
515,25,2/22/2006
468,25,2/22/2006
498,25,2/22/2006
262,25,2/22/2006
269,29,2/22/2006
449,23,2/22/2006
437,30,2/22/2006
498,25,2/22/2006
116,25,2/22/2006
262,25,2/22/2006
455,4,2/22/2006
458,37,2/22/2006
116,18,2/22/2006
468,43,2/22/2006
498,23,2/22/2006
455,21,2/22/2006
437,30,2/22/2006
269,31,2/22/2006
498,26,2/22/2006
468,25,2/22/2006
116,3,2/22/2006
262,25,2/22/2006
498,20,2/22/2006
269,27,2/22/2006
468,25,2/22/2006
437,24,2/22/2006
282,26,2/22/2006
446,25,2/22/2006
269,29,2/22/2006
165,2,2/22/2006
262,42,2/22/2006
458,73,2/22/2006
498,20,2/22/2006
468,28,2/22/2006
282,60,2/22/2006
437,28,2/22/2006
8005,10,2/22/2006
449,27,2/22/2006
269,21,2/22/2006
468,26,2/22/2006
262,62,2/22/2006
449,26,2/23/2006
437,27,2/23/2006
8005,22,2/23/2006
269,25,2/23/2006
458,35,2/23/2006
282,44,2/23/2006
515,32,2/23/2006
268,3,2/23/2006
468,28,2/23/2006
116,2,2/23/2006
449,22,2/23/2006
8005,1,2/23/2006
468,11,2/23/2006
116,5,2/23/2006
8005,24,2/23/2006
140,7,2/23/2006
262,7,2/23/2006
116,9,2/23/2006
140,32,2/23/2006
468,25,2/23/2006
469,24,2/23/2006
458,30,2/23/2006
269,24,2/23/2006
437,20,2/23/2006
515,26,2/23/2006
449,20,2/23/2006
498,25,2/23/2006
282,24,2/23/2006
140,24,2/23/2006
8005,23,2/23/2006
515,26,2/23/2006
51,1,2/23/2006
116,11,2/23/2006
262,2,2/23/2006
449,25,2/23/2006
468,51,2/23/2006
437,40,2/23/2006
269,41,2/23/2006
515,34,2/23/2006
498,29,2/23/2006
8005,21,2/23/2006
515,24,2/23/2006
116,5,2/23/2006
116,2,2/23/2006
282,31,2/23/2006
449,27,2/23/2006
498,25,2/23/2006
515,25,2/23/2006
262,4,2/23/2006
468,25,2/23/2006
469,13,2/23/2006
116,82,2/23/2006
498,29,2/23/2006
468,24,2/23/2006
116,5,2/23/2006
262,22,2/23/2006
437,35,2/23/2006
116,6,2/23/2006
437,25,2/23/2006
269,25,2/23/2006
468,15,2/23/2006
498,24,2/23/2006
437,22,2/23/2006
269,25,2/23/2006
446,18,2/23/2006
468,14,2/23/2006
268,2,2/23/2006
458,57,2/23/2006
469,26,2/23/2006
498,23,2/23/2006
282,23,2/23/2006
262,3,2/23/2006
140,15,2/23/2006
449,28,2/23/2006
282,28,2/23/2006
469,30,2/23/2006
140,25,2/23/2006
51,1,2/23/2006
116,21,2/23/2006
282,26,2/23/2006
468,27,2/23/2006
469,26,2/23/2006
437,30,2/23/2006
140,27,2/23/2006
116,4,2/24/2006
498,25,2/24/2006
437,29,2/24/2006
449,25,2/24/2006
269,22,2/24/2006
458,25,2/24/2006
116,1,2/24/2006
116,12,2/24/2006
498,20,2/24/2006
437,20,2/24/2006
515,10,2/24/2006
498,7,2/24/2006
116,6,2/24/2006
437,20,2/24/2006
282,24,2/24/2006
116,4,2/24/2006
458,24,2/24/2006
469,47,2/24/2006
282,25,2/24/2006
269,44,2/24/2006
449,254,2/24/2006
262,11,2/24/2006
8005,17,2/24/2006
515,34,2/24/2006
269,19,2/24/2006
8005,25,2/24/2006
468,25,2/24/2006
515,24,2/24/2006
262,1,2/24/2006
140,26,2/24/2006
269,25,2/24/2006
468,36,2/24/2006
282,43,2/24/2006
515,23,2/24/2006
449,25,2/24/2006
269,15,2/24/2006
116,76,2/24/2006
455,31,2/24/2006
8005,19,2/24/2006
116,1,2/24/2006
116,9,2/24/2006
449,12,2/24/2006
437,25,3/3/2006
515,26,3/3/2006
116,17,3/3/2006
116,1,3/3/2006
515,21,3/3/2006
140,14,3/3/2006
8006,26,3/3/2006
282,24,3/3/2006
437,30,3/3/2006
498,50,3/3/2006
140,11,3/3/2006
282,18,3/3/2006
455,10,3/3/2006
116,67,3/6/2006
116,30,3/6/2006
458,28,3/6/2006
8006,30,3/6/2006
116,1,3/6/2006
437,46,3/6/2006
498,25,3/6/2006
51,6,3/6/2006
458,18,3/6/2006
437,11,3/6/2006
8006,50,3/6/2006
116,42,3/6/2006
116,3,3/6/2006
468,19,3/6/2006
116,2,3/6/2006
437,23,3/6/2006
469,49,3/6/2006
282,60,3/6/2006
203,25,3/6/2006
468,20,3/6/2006
458,66,3/6/2006
498,28,3/6/2006
269,36,3/6/2006
468,43,3/6/2006
116,20,3/6/2006
116,8,3/6/2006
498,25,3/6/2006
469,67,3/6/2006
203,26,3/6/2006
16,5,3/6/2006
515,35,3/6/2006
116,10,3/6/2006
269,19,3/6/2006
203,26,3/6/2006
498,52,3/6/2006
468,51,3/6/2006
437,27,3/6/2006
140,25,3/6/2006
515,50,3/6/2006
437,24,3/6/2006
468,24,3/6/2006
498,25,3/6/2006
469,21,3/6/2006
269,18,3/6/2006
116,1,3/6/2006
116,5,3/6/2006
469,30,3/6/2006
468,19,3/6/2006
51,1,3/6/2006
116,40,3/6/2006
116,1,3/6/2006
426/285,1,3/6/2006
8006,12,3/6/2006
515,25,3/6/2006
51,1,3/6/2006
498,27,3/6/2006
458,34,3/6/2006
51,2,3/6/2006
116,11,3/6/2006
116,7,3/6/2006
116,6,3/6/2006
515,55,3/6/2006
8006,56,3/6/2006
437,56,3/6/2006
140,26,3/6/2006
282,75,3/6/2006
50,50,3/6/2006
116,10,3/7/2006
116,5,3/7/2006
8006,24,3/7/2006
468,22,3/7/2006
498,24,3/7/2006
437,20,3/7/2006
469,28,3/7/2006
269,24,3/7/2006
51,2,3/7/2006
437,44,3/7/2006
468,22,3/7/2006
458,23,3/7/2006
51,1,3/7/2006
498,20,3/7/2006
469,76,3/7/2006
8006,17,3/7/2006
458,18,3/7/2006
51,1,3/7/2006
51,1,3/7/2006
469,66,3/7/2006
269,26,3/7/2006
498,25,3/7/2006
116,28,3/7/2006
498,50,3/7/2006
140,1,3/7/2006
282,80,3/7/2006
446,31,3/7/2006
269,54,3/7/2006
469,47,3/7/2006
8001,25,3/7/2006
223,29,3/7/2006
26,24,3/7/2006
446,30,3/7/2006
203,49,3/7/2006
116,21,3/7/2006
116,95,3/7/2006
116,39,3/7/2006
51,1,3/7/2006
498,31,3/7/2006
8006,36,3/7/2006
116,29,3/7/2006
116,17,3/7/2006
437,27,3/7/2006
468,32,3/7/2006
515,22,3/7/2006
515,24,3/7/2006
468,55,3/7/2006
437,52,3/7/2006
458,72,3/7/2006
140,6,3/7/2006
8006,24,3/7/2006
116,20,3/7/2006
469,50,3/7/2006
468,47,3/7/2006
8006,42,3/7/2006
498,49,3/7/2006
269,32,3/7/2006
515,46,3/7/2006
116,14,3/7/2006
223,50,3/7/2006
116,1,3/7/2006
26,25,3/7/2006
437,50,3/7/2006
209,29,3/7/2006
469,63,3/7/2006
282,64,3/7/2006
116,20,3/8/2006
116,2,3/8/2006
469,30,3/8/2006
468,22,3/8/2006
498,22,3/8/2006
437,25,3/8/2006
269,25,3/8/2006
458,31,3/8/2006
498,32,3/8/2006
515,22,3/8/2006
51,11,3/8/2006
116,2,3/8/2006
116,10,3/8/2006
468,28,3/8/2006
455,19,3/8/2006
282,50,3/8/2006
437,49,3/8/2006
269,21,3/8/2006
469,34,3/8/2006
458,44,3/8/2006
116,30,3/8/2006
116,3,3/8/2006
8006,25,3/8/2006
269,17,3/8/2006
498,54,3/8/2006
8001,27,3/8/2006
446,50,3/8/2006
282,59,3/8/2006
8006,51,3/8/2006
468,38,3/8/2006
458,53,3/8/2006
116,15,3/8/2006
26,25,3/8/2006
498,43,3/8/2006
469,54,3/8/2006
282,52,3/8/2006
8001,21,3/8/2006
140,14,3/8/2006
116,1,3/8/2006
140,19,3/8/2006
116,20,3/8/2006
116,4,3/8/2006
51,1,3/8/2006
51,4,3/8/2006
469,49,3/8/2006
116,102,3/8/2006
116,22,3/8/2006
116,1,3/8/2006
116,6,3/8/2006
469,53,3/8/2006
437,24,3/8/2006
437,37,3/8/2006
116,5,3/8/2006
116,15,3/8/2006
458,21,3/8/2006
498,29,3/8/2006
468,50,3/8/2006
203,4,3/8/2006
203,14,3/8/2006
469,37,3/8/2006
140,9,3/8/2006
140,17,3/8/2006
269,50,3/8/2006
446,32,3/8/2006
223,25,3/8/2006
26,23,3/8/2006
515,49,3/8/2006
468,51,3/8/2006
223,25,3/8/2006
498,43,3/8/2006
437,63,3/8/2006
8006,46,3/8/2006
26,32,3/8/2006
282,50,3/8/2006
498,24,3/9/2006
469,28,3/9/2006
437,21,3/9/2006
468,25,3/9/2006
269,21,3/9/2006
8006,34,3/9/2006
116,13,3/9/2006
469,39,3/9/2006
468,50,3/9/2006
51,2,3/9/2006
498,31,3/9/2006
8006,34,3/9/2006
468,13,3/9/2006
51,2,3/9/2006
116,1,3/9/2006
51,1,3/9/2006
51,6,3/9/2006
437,50,3/9/2006
469,52,3/9/2006
515,26,3/9/2006
446,26,3/9/2006
8000,27,3/9/2006
468,50,3/9/2006
446,50,3/9/2006
458,41,3/9/2006
458,66,3/9/2006
469,50,3/9/2006
282,27,3/9/2006
8000,40,3/9/2006
515,54,3/9/2006
8006,50,3/9/2006
282,52,3/9/2006
498,24,3/9/2006
469,55,3/9/2006
437,53,3/9/2006
51,3,3/9/2006
51,9,3/9/2006
116,87,3/9/2006
116,24,3/9/2006
116,18,3/9/2006
116,3,3/9/2006
437,26,3/9/2006
8006,60,3/9/2006
269,28,3/9/2006
269,39,3/9/2006
498,48,3/9/2006
116,3,3/9/2006
116,11,3/9/2006
437,59,3/9/2006
116,1,3/9/2006
116,5,3/9/2006
116,4,3/9/2006
116,20,3/9/2006
468,20,3/9/2006
282,48,3/9/2006
269,28,3/9/2006
468,28,3/9/2006
515,53,3/9/2006
498,25,3/9/2006
8006,57,3/9/2006
469,50,3/9/2006
282,45,3/9/2006
140,24,3/10/2006
515,24,3/10/2006
468,24,3/10/2006
269,34,3/10/2006
116,8,3/10/2006
515,51,3/10/2006
458,54,3/10/2006
458,61,3/16/2006
468,28,3/10/2006
437,38,3/10/2006
269,10,3/10/2006
116,16,3/10/2006
458,15,3/10/2006
498,24,3/10/2006
51,4,3/10/2006
437,51,3/10/2006
116,3,3/10/2006
469,23,3/10/2006
498,26,3/10/2006
437,24,3/10/2006
8006,54,3/10/2006
455,15,3/10/2006
269,32,3/10/2006
116,30,3/10/2006
116,69,3/10/2006
116,19,3/10/2006
116,19,3/10/2006
116,15,3/10/2006
140,15,3/10/2006
469,65,3/10/2006
468,29,3/10/2006
498,25,3/10/2006
437,50,3/10/2006
285,1,3/10/2006
51,5,3/10/2006
469,25,3/10/2006
8006,52,3/10/2006
51,1,3/10/2006
140,24,3/10/2006
269,15,3/10/2006
116,15,3/10/2006
116,11,3/10/2006
515,25,3/10/2006
437,50,3/10/2006
469,50,3/10/2006
269,22,3/10/2006
458,37,3/10/2006
437,5,3/10/2006
498,25,3/10/2006
468,12,3/10/2006
515,16,3/10/2006
469,56,3/10/2006
8006,34,3/10/2006
116,19,3/10/2006
116,6,3/10/2006
515,25,3/10/2006
498,32,3/10/2006
116,7,3/10/2006
116,17,3/10/2006
8006,30,3/10/2006
51,3,3/10/2006
468,36,3/10/2006
116,5,3/10/2006
458,30,3/10/2006
116,18,3/13/2006
116,76,3/13/2006
116,7,3/13/2006
116,1,3/13/2006
437,18,3/13/2006
268,4,3/13/2006
455,26,3/13/2006
116,16,3/13/2006
268,1,3/13/2006
116,2,3/13/2006
464,25,3/13/2006
515,22,3/13/2006
468,25,3/13/2006
269,21,3/13/2006
515,27,3/13/2006
116,22,3/13/2006
515,34,3/13/2006
437,58,3/13/2006
469,56,3/13/2006
468,25,3/13/2006
262,6,3/13/2006
282,59,3/13/2006
116,3,3/13/2006
469,59,3/13/2006
116,8,3/13/2006
498,20,3/13/2006
437,22,3/13/2006
469,26,3/13/2006
468,24,3/13/2006
269,19,3/13/2006
464,25,3/13/2006
458,17,3/13/2006
515,34,3/13/2006
262,3,3/13/2006
464,23,3/13/2006
262,4,3/13/2006
515,29,3/13/2006
437,27,3/13/2006
262,1,3/13/2006
498,23,3/13/2006
458,19,3/13/2006
116,5,3/13/2006
469,49,3/13/2006
464,51,3/13/2006
458,37,3/13/2006
116,5,3/13/2006
469,49,3/13/2006
464,51,3/13/2006
458,37,3/13/2006
269,15,3/13/2006
515,12,3/13/2006
468,29,3/13/2006
498,25,3/13/2006
282,61,3/13/2006
437,24,3/13/2006
498,50,3/13/2006
458,61,3/13/2006
269,40,3/13/2006
464,42,3/13/2006
515,34,3/13/2006
455,19,3/13/2006
468,51,3/13/2006
262,8,3/13/2006
269,40,3/13/2006
262,3,3/13/2006
498,59,3/13/2006
515,25,3/13/2006
458,26,3/13/2006
464,52,3/13/2006
269,8,3/13/2006
437,25,3/13/2006
468,25,3/13/2006
282,26,3/13/2006
515,30,3/13/2006
269,20,3/13/2006
262,3,3/13/2006
116,2,3/13/2006
116,6,3/13/2006
469,50,3/13/2006
116,23,3/14/2006
469,50,4/3/2006
437,49,4/3/2006
38,1,4/3/2006
458,11,4/3/2006
8000,17,4/3/2006
116,13,4/3/2006
8000,22,4/3/2006
469,49,4/3/2006
116,6,4/3/2006
455,13,4/3/2006
8000,19,4/3/2006
468,94,4/3/2006
116,11,4/3/2006
116,36,4/3/2006
469,27,4/4/2006
8000,27,4/4/2006
515,52,4/4/2006
269,31,4/4/2006
458,42,4/4/2006
468,25,4/4/2006
437,49,4/4/2006
269,26,4/4/2006
458,12,4/4/2006
282,24,4/4/2006
437,28,4/4/2006
469,30,4/4/2006
464,24,4/4/2006
446,28,4/4/2006
515,20,4/4/2006
269,14,4/4/2006
458,12,4/4/2006
116,12,4/4/2006
116,1,4/4/2006
262,15,4/4/2006
468,55,4/4/2006
8000,33,4/4/2006
515,33,4/4/2006
116,15,4/4/2006
458,14,4/4/2006
469*,51,4/4/2006
8000,31,4/4/2006
464,56,4/4/2006
116,3,4/4/2006
116,20,4/4/2006
458,25,4/4/2006
8000,23,4/4/2006
515,28,4/4/2006
468,19,4/4/2006
269,54,4/4/2006
116,28,4/4/2006
116,12,4/4/2006
116,18,4/4/2006
262,29,4/4/2006
282,60,4/4/2006
437,47,4/4/2006
468,48,4/4/2006
464,33,4/4/2006
469,46,4/4/2006
116,10,4/4/2006
282,43,4/4/2006
38,1,4/4/2006
458,18,4/4/2006
515,51,4/4/2006
464,40,4/4/2006
8000,23,4/4/2006
262,25,4/4/2006
469,43,4/4/2006
464,31,4/4/2006
116,8,4/4/2006
269,19,4/4/2006
116,4,4/4/2006
38,4,4/4/2006
165,14,4/4/2006
455,22,4/4/2006
464,27,4/4/2006
116,20,4/4/2006
116,112,4/4/2006
515,4,4/4/2006
269,14,4/4/2006
38,4,4/4/2006
116,12,4/4/2006
437,14,4/4/2006
468,40,4/4/2006
464,21,4/4/2006
282,50,4/4/2006
469,21,4/4/2006
269,33,4/4/2006
8000,27,4/4/2006
458,53,4/4/2006
469,28,4/4/2006
464,51,4/4/2006
515,28,4/5/2006
464,25,4/5/2006
8001,26,4/5/2006
262,21,4/5/2006
515,66,4/5/2006
464,26,4/5/2006
468,54,4/5/2006
262,24,4/5/2006
269,18,4/5/2006
8000,7,4/5/2006
282,25,4/5/2006
116,1,4/5/2006
116,21,4/5/2006
262,25,4/5/2006
464,25,4/5/2006
437,26,4/5/2006
464,25,4/5/2006
468,25,4/5/2006
116,40,4/5/2006
515,25,4/5/2006
165,3,4/5/2006
464,31,4/5/2006
8000,37,4/5/2006
468,24,4/5/2006
116,4,4/5/2006
116,12,4/5/2006
446,29,4/5/2006
8001,26,4/5/2006
116,10,4/5/2006
116,1,4/5/2006
468,36,4/5/2006
8000,25,4/5/2006
437,29,4/5/2006
458,46,4/5/2006
464,26,4/5/2006
446,13,4/5/2006
269,25,4/5/2006
282,29,4/5/2006
464,27,4/5/2006
8000,14,4/5/2006
469,20,4/5/2006
437,25,4/5/2006
515,27,4/5/2006
38,40,4/5/2006
464,25,4/5/2006
458,72,4/5/2006
116,15,4/5/2006
116,157,4/5/2006
116,30,4/5/2006
38,5,4/5/2006
437,49,4/5/2006
8000,24,4/5/2006
469,27,4/5/2006
116,116,3/14/2006
116,1,3/14/2006
116,13,3/14/2006
515,38,3/14/2006
116,1,3/14/2006
116,15,3/14/2006
498,20,3/14/2006
51,1,3/14/2006
282,61,3/14/2006
269,27,3/14/2006
498,38,3/14/2006
464,25,3/14/2006
116,7,3/14/2006
116,14,3/14/2006
515,32,3/14/2006
282,50,3/14/2006
269,30,3/14/2006
262,5,3/14/2006
464,52,3/14/2006
458,56,3/14/2006
437,47,3/14/2006
282,80,3/14/2006
269,20,3/14/2006
116,2,3/14/2006
116,23,3/14/2006
515,25,3/14/2006
498,26,3/14/2006
469,25,3/14/2006
515,25,3/14/2006
464,21,3/14/2006
269,21,3/14/2006
437,23,3/14/2006
498,24,3/14/2006
468,22,3/14/2006
469,28,3/14/2006
268,6,3/14/2006
437,52,3/14/2006
458,30,3/14/2006
116,3,3/14/2006
469,73,3/14/2006
269,25,3/14/2006
464,44,3/14/2006
262,6,3/14/2006
458,29,3/14/2006
116,6,3/14/2006
468,24,3/14/2006
51,1,3/14/2006
515,26,3/14/2006
116,1,3/14/2006
116,10,3/14/2006
498,28,3/14/2006
458,31,3/14/2006
469,56,3/14/2006
464,30,3/14/2006
269,27,3/14/2006
515,21,3/14/2006
446,10,3/14/2006
437,25,3/14/2006
446,27,3/14/2006
515,23,3/14/2006
468,42,3/14/2006
437,53,3/14/2006
469,57,3/14/2006
51,3,3/14/2006
498,54,3/14/2006
515,29,3/14/2006
262,1,3/14/2006
116,17,3/14/2006
116,3,3/14/2006
468,43,3/14/2006
51,3,3/14/2006
269,25,3/14/2006
469,53,3/14/2006
458,42,3/14/2006
464,52,3/14/2006
51,6,3/14/2006
116,40,3/15/2006
116,89,3/15/2006
116,6,3/15/2006
437,62,3/15/2006
116,4,3/15/2006
116,10,3/15/2006
140,12,3/15/2006
515,33,3/15/2006
468,14,3/15/2006
116,3,3/15/2006
116,7,3/15/2006
437,44,3/15/2006
464,38,3/15/2006
446,37,3/15/2006
282,34,3/15/2006
468,31,3/15/2006
116,24,3/15/2006
262,57,3/15/2006
458,70,3/15/2006
468,47,3/15/2006
282,58,3/15/2006
51,9,3/15/2006
498,52,3/15/2006
469,20,3/15/2006
455,39,3/15/2006
116,1,3/15/2006
515,61,3/15/2006
469,74,3/15/2006
464,26,3/15/2006
262,26,3/15/2006
437,25,3/15/2006
498,25,3/15/2006
116,4,3/15/2006
116,2,3/15/2006
455,33,3/15/2006
498,27,3/15/2006
437,25,3/15/2006
468,25,3/15/2006
469,26,3/15/2006
269,32,3/15/2006
464,22,3/15/2006
515,27,3/15/2006
458,53,3/15/2006
268,8,3/15/2006
469,28,3/15/2006
269,26,3/15/2006
116,5,3/15/2006
51,6,3/15/2006
464,2,3/15/2006
116,13,3/15/2006
116,4,3/15/2006
116,3,3/15/2006
116,8,3/15/2006
269,34,3/15/2006
458,57,3/15/2006
515,25,3/15/2006
498,25,3/15/2006
455,33,3/15/2006
464,25,3/15/2006
515,51,3/15/2006
437,51,3/15/2006
498,62,3/15/2006
262,7,3/15/2006
469,50,3/15/2006
51,6,3/15/2006
464,26,3/15/2006
515,52,3/15/2006
116,15,3/15/2006
116,2,3/15/2006
437,48,3/15/2006
464,26,3/15/2006
51,2,3/15/2006
468,51,3/15/2006
262,54,3/15/2006
282,75,3/15/2006
116,8,3/15/2006
116,4,3/15/2006
116,3,3/16/2006
116,13,3/16/2006
515,28,3/16/2006
437,25,3/16/2006
498,25,3/16/2006
468,22,3/16/2006
455,19,3/16/2006
458,48,3/16/2006
116,5,3/16/2006
437,53,3/16/2006
51,1,3/16/2006
464,19,3/16/2006
468,19,3/16/2006
51,6,3/16/2006
468,24,3/16/2006
464,23,3/16/2006
116,1,3/16/2006
116,2,3/16/2006
51,1,3/16/2006
515,20,3/16/2006
498,32,3/16/2006
116,18,3/16/2006
116,1,3/16/2006
468,21,3/16/2006
468,23,3/16/2006
464,19,3/16/2006
437,12,3/16/2006
437,12,3/16/2006
455,16,3/16/2006
458,40,3/16/2006
269,25,3/16/2006
468,45,3/16/2006
262,2,3/16/2006
515,38,3/16/2006
464,51,3/16/2006
282,60,3/16/2006
269,49,3/16/2006
116,35,3/16/2006
116,90,3/16/2006
469,32,3/16/2006
464,28,3/16/2006
269,22,3/16/2006
51,1,3/16/2006
269,13,3/16/2006
269,17,3/16/2006
116,4,3/16/2006
468,18,3/16/2006
51,3,3/16/2006
116,3,3/16/2006
116,11,3/16/2006
269,35,3/16/2006
458,26,3/16/2006
282,55,3/16/2006
51,1,3/16/2006
498,23,3/16/2006
437,51,3/16/2006
515,22,3/16/2006
116,2,3/16/2006
116,6,3/16/2006
455,32,3/16/2006
498,25,3/16/2006
455,30,3/16/2006
468,25,3/16/2006
458,26,4/5/2006
116,2,4/5/2006
116,3,4/5/2006
116,3,4/5/2006
116,4,4/5/2006
269,31,4/5/2006
38,1,4/5/2006
468,24,4/5/2006
8001,13,4/5/2006
116,11,4/5/2006
262,30,4/5/2006
437,30,4/5/2006
469,42,4/5/2006
282,52,4/5/2006
8000,25,4/5/2006
262,4,4/5/2006
437,27,4/5/2006
469,50,4/5/2006
282,50,4/5/2006
116,3,4/5/2006
437,39,4/5/2006
464,56,4/5/2006
8000,27,4/5/2006
8001,25,4/5/2006
116,22,4/5/2006
116,1,4/5/2006
469,42,4/5/2006
269,19,4/5/2006
116,23,4/6/2006
116,7,4/6/2006
8001,24,4/6/2006
269,29,4/6/2006
437,25,4/6/2006
446,22,4/6/2006
468,30,4/6/2006
515,27,4/6/2006
458,23,4/6/2006
455,7,4/6/2006
437,24,4/6/2006
446,11,4/6/2006
8000,22,4/6/2006
515,14,4/6/2006
116,37,4/6/2006
8001,25,4/6/2006
468,25,4/6/2006
116,3,4/6/2006
446,23,4/6/2006
458,8,4/6/2006
437,32,4/6/2006
116,1,4/6/2006
469,28,4/6/2006
469,26,4/6/2006
140,2,4/6/2006
437,4,4/6/2006
116,1,4/6/2006
282,12,4/6/2006
458,33,4/6/2006
455,24,4/6/2006
8000,29,4/6/2006
80001,21,4/6/2006
38,6,4/6/2006
437,42,4/6/2006
464,27,4/6/2006
468,31,4/6/2006
8000,26,4/6/2006
458,9,4/6/2006
437,51,4/6/2006
282,56,4/6/2006
469,27,4/6/2006
468,51,4/6/2006
8000,22,4/6/2006
203,3,4/6/2006
8001,25,4/6/2006
469,26,4/6/2006
437,41,4/6/2006
165,1,4/6/2006
515,27,4/6/2006
468,51,4/6/2006
8000,25,4/6/2006
469,50,4/6/2006
282,54,4/6/2006
282,25,4/6/2006
8001,16,4/6/2006
437,51,4/6/2006
116,1,4/6/2006
116,7,4/6/2006
515,47,4/6/2006
116,20,4/6/2006
116,60,4/6/2006
116,54,4/6/2006
116,7,4/6/2006
116,15,4/6/2006
116,8,4/6/2006
116,20,4/6/2006
468,20,4/6/2006
468,9,4/6/2006
116,25,4/6/2006
116,22,4/6/2006
8001,7,4/6/2006
469,25,4/6/2006
464,15,4/6/2006
203,25,4/6/2006
515,51,4/6/2006
464,29,4/6/2006
269,31,4/6/2006
116,24,4/6/2006
38,8,4/6/2006
464,55,4/6/2006
269,34,4/6/2006
116,1,4/6/2006
116,35,4/7/2006
116,59,4/7/2006
116,1,4/7/2006
116,20,4/7/2006
38,8,4/7/2006
464,29,4/7/2006
8001,25,4/7/2006
116,3,4/7/2006
116,12,4/7/2006
262,19,4/7/2006
464,16,4/7/2006
116,29,4/7/2006
464,5,4/7/2006
282,15,4/7/2006
464,2,4/7/2006
469,12,4/7/2006
464,16,4/7/2006
8001,25,4/7/2006
446,16,4/7/2006
469,29,4/7/2006
269,25,4/7/2006
515,17,4/7/2006
469,50,4/7/2006
8001,23,4/7/2006
515,25,4/7/2006
458,32,4/7/2006
165,1,4/7/2006
116,11,4/7/2006
116,7,4/7/2006
515,11,4/7/2006
468,29,4/7/2006
437,44,4/7/2006
269,34,4/7/2006
